,id,name,id_province,province,id_department,department,id_location,location,postal_code,adress,webpage
11576,70821262387455,BANCHIO,82,SANTA FE,126,SAN MARTÍN,82126150000,SAN MARTIN DE LAS ESCOBAS,2449,DR.D ALFONSO 1174,
11577,70821262387456,RIBETTI,82,SANTA FE,126,SAN MARTÍN,82126150000,SAN MARTIN DE LAS ESCOBAS,2449,D ALFONSO 1005,
11578,70820212387457,ARAGNO,82,SANTA FE,21,CASTELLANOS,82021340000,SAN VICENTE,2447,BV. SARMIENTO 101,
11584,70820632387050,UGOLINI,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,GORRITTI 4449,
11585,70820632387051,VALETTI,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,GRAL.PAZ 6440,
11586,70820632387052,VERONICA CANO,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SUIPACHA 2912,
11587,70820632387053,VIGNOLO,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,GRAL. PAZ 4698,
11588,70820632387054,VINDEROLA,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,BV PELLEGRINI 3060,
11589,70820632387055,WAGNER,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,FACUNDO ZUVIRIA 4201,
11590,70820632387056,WAGNER BURGUES,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,RIVADAVIA 3298,
11591,70820632387057,WUILLOUD,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,SAN JERONIMO 1900,
11592,70820632387058,ZENTNER,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,San Jerónimo 3101,
11593,70820632387059,ZIMERMAN,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,PADRE GENESIO 2971,
11594,70820632387062,QUEGLAS,82,SANTA FE,63,LA CAPITAL,82063170000,SANTA FE,3000,RTO. 12 DE INFANTERA 4400,
11595,70820982387063,LOVATTO,82,SANTA FE,98,SAN JAVIER,82098010000,ALEJANDRA,3051,AV. SAN MARTIN 1101,
11596,70820912387064,JARA,82,SANTA FE,91,SAN CRISTÓBAL,82091020000,AMBROSETTI,2352,JUAN JOSE MICHLIG 317,
11597,70820212387065,STEINBERGER,82,SANTA FE,21,CASTELLANOS,82021020000,ANGELICA,2303,LISANDRO DE LA TORRE 232,
11598,70820212387066,TOSELLI,82,SANTA FE,21,CASTELLANOS,82021020000,ANGELICA,2303,ROSARIO 16,
11600,70820352387210,ROCES,82,SANTA FE,35,GARAY,82035020000,HELVECIA,3003,DR. ROMANG 302,
11601,70820352387211,TOLEDO,82,SANTA FE,35,GARAY,82035020000,HELVECIA,3003,GENERAL ROCA 698,
11602,70820212387303,CALLERI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,LAS HERAS 322,
11603,70820212387304,CASTELLANO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,AGUSTIN ALVAREZ 21,
11604,70820212387305,CECCHI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,BV. LEHMANN 747,
11605,70820212387306,CORACH,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,AVDA. SANTA FE 401,
11606,70820212387307,D¿AGOSTINO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,JORGE NEWBERY 328,
11607,70820212387308,DARDATI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,Lavalle 64,www.farmaciadardati.business.site
11608,70820212387309,DECHIARA,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,AV. MITRE 309,
11609,70820212387310,DELBINO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,AV. MITRE 1148,
11610,70820212387311,DIEGO MAINERO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,ACONCAGUA 602,
11611,70820212387312,ESCOBAR,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,AV.SANTA FE 1141,
11612,70820212387313,FOGLIATTI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,BV. HIPOLITO YRIGOYEN 1338,
11613,70820212387314,GIORGIS,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,BV.ROCA 1658,
11614,70820212387315,GRIMALDI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,FALUCHO 30,
11615,70820212387316,INGARAMO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,Bv. Presidente Julio A. Roca 197,
11616,70820212387317,LEIGGENER,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,ITALIA 1857,
11617,70820212387318,LONGONI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,SARMIENTO 190,
11618,70820212387319,MAINERO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,SUIPACHA 413,
11619,70820212387320,MODENESI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,AV.ERNESTO SALVA 998,
11620,70820212387321,MORBIDONI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,ERNESTO SALVA 34,
11621,70820212387322,MORENO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,MORENO 202,
11622,70820212387323,NOCETE,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,BV. PTE.ROCA 1134,
11623,70820212387324,OPERTO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,BV. HIP LITO IRIGOYEN 229,
11624,70820212387325,PAUTASSO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,ROSARIO 392,
11626,70821052387067,GAIDO,82,SANTA FE,105,SAN JERÓNIMO,82105010000,AROCENA,2242,BV.LEDESMA Y SAN FABIAN,
11627,70820492387068,VICENTIN,82,SANTA FE,49,GENERAL OBLIGADO,82049010000,ARROYO CEIBAL,3575,ARROYO CEIBAL,
11628,70820912387069,ARRIETA,82,SANTA FE,91,SAN CRISTÓBAL,82091030000,ARRUFO,2344,SOLDADOS ARGENTINOS 231,
11629,70820912387070,OROZCO,82,SANTA FE,91,SAN CRISTÓBAL,82091030000,ARRUFO,2344,ENRIQUE CRIPPA 551,
11630,70820212387071,BENVIN,82,SANTA FE,21,CASTELLANOS,82021030000,ATALIVA,2307,SARMIENTO 54,
11631,70820492387072,BACCA,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 22 293,
11632,70820492387073,CANO,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 18 NRO. 258,
11633,70820492387074,DELLA ROSA,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 15 1410,
11634,70820492387075,FERRERO,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 15 NRO. 592,
11638,70820982387378,ENRIQUE KAENEL,82,SANTA FE,98,SAN JAVIER,82098050000,ROMANG,3555,9 DE JULIO 1105,
11639,70820982387379,KAENEL,82,SANTA FE,98,SAN JAVIER,82098050000,ROMANG,3555,SAN MARTIN 1272,
11640,70820982387380,RIBATTO,82,SANTA FE,98,SAN JAVIER,82098050000,ROMANG,3555,SAN MARTIN 999,
11641,70820702387381,GARETTO,82,SANTA FE,70,LAS COLONIAS,82070210000,SA PEREYRA,3011,SA PEREIRA 232,
11642,70820702387382,RUFFNER,82,SANTA FE,70,LAS COLONIAS,82070210000,SA PEREYRA,3011,SAN LORENZO 355,
11643,70820492387383,POSSIEL,82,SANTA FE,49,GENERAL OBLIGADO,82049190000,SAN ANTONIO DE OBLIGADO,3587,ZONA URBANA S,
11644,70820702387384,NOVERO,82,SANTA FE,70,LAS COLONIAS,82070040000,EMPALME SAN CARLOS,3007,SAN MARTIN 2600,
11645,70820702387385,BOSCOVICH,82,SANTA FE,70,LAS COLONIAS,82070230000,SAN CARLOS CENTRO,3013,BELGRANO 1601,
11646,70820702387386,CALCATERRA DE GARCIA,82,SANTA FE,70,LAS COLONIAS,82070230000,SAN CARLOS CENTRO,3013,SAN MARTIN 1217,
11647,70820702387387,COLLA,82,SANTA FE,70,LAS COLONIAS,82070230000,SAN CARLOS CENTRO,3013,BELGRANO 845,
11648,70820702387388,CROSTA,82,SANTA FE,70,LAS COLONIAS,82070230000,SAN CARLOS CENTRO,3013,SAN MARTIN 2051,
11649,70820702387389,FAVRE,82,SANTA FE,70,LAS COLONIAS,82070230000,SAN CARLOS CENTRO,3013,RIVADAVIA 598,
11650,70820702387390,PRIERI,82,SANTA FE,70,LAS COLONIAS,82070230000,SAN CARLOS CENTRO,3013,BELGRANO 699,
11651,70820702387391,ZURBRIGGEN,82,SANTA FE,70,LAS COLONIAS,82070230000,SAN CARLOS CENTRO,3013,SAN MARTIN 370,
11652,70820702387392,MENY,82,SANTA FE,70,LAS COLONIAS,82070240000,SAN CARLOS NORTE,3009,CARLOS B.BERNARD 199,
11653,70820702387393,SAGER,82,SANTA FE,70,LAS COLONIAS,82070250000,SAN CARLOS SUD,3013,SAN MARTIN 799,
11654,70820912387394,BOSCO,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,BV. SAN MARTIN 1389,
11655,70820912387395,DIPIAZZA,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,ALVEAR 949,
11656,70820912387396,DORA MALLER,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,MARIANO MORENO 695,
11657,70820912387397,GAITAN,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,ALVEAR 619,
11658,70820912387398,LEMOS,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,CASEROS 1441,
11659,70820912387399,PESQUEDUA,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,PTE J.D PERON 1191,
11660,70820912387400,PIERANTONI,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,CASEROS 1298,
11662,70820492387076,FIRPO,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,SAN MARTIN 1144,
11663,70820492387077,FRANCISCO SELLARES,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 13 396,
11664,70820492387078,MAREGA,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 18 NRO. 998,
11665,70820492387079,MELGAREJO,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 312 52,
11666,70820492387080,PIVIDORI,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,SAN MARTIN OESTE 298,
11667,70820492387081,VIANO,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 9 NRO. 665,
11668,70820492387082,VICENTIN,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,SAN MARTIN 875,
11669,70820492387083,VITTI,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 4 NO. 398,
11670,70820492387084,WILHELM,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 21 NUMERO 74,
11671,70820492387085,ZUPEL,82,SANTA FE,49,GENERAL OBLIGADO,82049020000,AVELLANEDA,3561,CALLE 7-ESQ.10,
11672,70821052387086,DIP,82,SANTA FE,105,SAN JERÓNIMO,82105030000,BARRANCAS,2246,AVDA. PAGANINI 521,
11673,70821052387087,FERNANDEZ,82,SANTA FE,105,SAN JERÓNIMO,82105030000,BARRANCAS,2246,BV. SAN MARTIN 812,
11674,70821052387088,GALLOTTO,82,SANTA FE,105,SAN JERÓNIMO,82105030000,BARRANCAS,2246,BENAVIDEZ 172,
11675,70821052387089,LORENZATTI,82,SANTA FE,105,SAN JERÓNIMO,82105030000,BARRANCAS,2246,Avenida Paganini 1062,
11676,70821052387090,ROBATTA,82,SANTA FE,105,SAN JERÓNIMO,82105060000,BERNARDO DE IRIGOYEN,2248,SAN MARTIN 155,
11677,70821332387091,CARGNELUTTI,82,SANTA FE,133,VERA,82133010000,CALCHAQUI,3050,PUEYRREDON 901,
11678,70821332387092,CARRARA,82,SANTA FE,133,VERA,82133010000,CALCHAQUI,3050,BELGRANO 39,
11679,70821332387093,PERELLO,82,SANTA FE,133,VERA,82133010000,CALCHAQUI,3050,PUEYRREDON 1399,
11680,70821332387094,RIOS,82,SANTA FE,133,VERA,82133010000,CALCHAQUI,3050,SANTA FE 100,
11681,70821332387095,TRAVESANI,82,SANTA FE,133,VERA,82133010000,CALCHAQUI,3050,RIVADAVIA 201,
11682,70821262387096,BIOLATTO,82,SANTA FE,126,SAN MARTÍN,82126010000,CAÑADA ROSQUIN,2454,URQUIZA 626,
11683,70821262387097,BONINO,82,SANTA FE,126,SAN MARTÍN,82126010000,CAÑADA ROSQUIN,2454,SARMIENTO 363,
11684,70821262387098,GALETTO,82,SANTA FE,126,SAN MARTÍN,82126010000,CAÑADA ROSQUIN,2454,SAN MARTIN 626,
11685,70821262387099,MARIELA GALETTO,82,SANTA FE,126,SAN MARTÍN,82126010000,CAÑADA ROSQUIN,2454,BELGRANO 478,
11689,70820212387458,DUPRAZ,82,SANTA FE,21,CASTELLANOS,82021340000,SAN VICENTE,2447,CONSTITUCION 120,
11690,70820212387459,JALIT,82,SANTA FE,21,CASTELLANOS,82021340000,SAN VICENTE,2447,9 DE JULIO 263,
11691,70820212387460,MONDINO,82,SANTA FE,21,CASTELLANOS,82021340000,SAN VICENTE,2447,BELGRANO 540,
11692,70820212387461,ROSSI,82,SANTA FE,21,CASTELLANOS,82021340000,SAN VICENTE,2447,25 DE MAYO 283,
11693,70820212387462,ROVITO,82,SANTA FE,21,CASTELLANOS,82021340000,SAN VICENTE,2447,SAN MARTIN 150,
11694,70820702387463,PUSSETTO,82,SANTA FE,70,LAS COLONIAS,82070290000,SANTA CLARA DE BUENA VISTA,2258,CORONEL DOMINGUEZ 483,
11695,70820702387464,ROGGERO,82,SANTA FE,70,LAS COLONIAS,82070290000,SANTA CLARA DE BUENA VISTA,2258,CORONEL DOMINGUEZ 903,
11696,70820212387465,BARONETTO,82,SANTA FE,21,CASTELLANOS,82021350000,SANTA CLARA DE SAGUIER,2315,JOSE HERNANDEZ 353,
11697,70820212387466,POMPEYA,82,SANTA FE,21,CASTELLANOS,82021350000,SANTA CLARA DE SAGUIER,2315,AV. SAN MARTIN 245,
11698,70820352387467,CACERES,82,SANTA FE,35,GARAY,82035050000,SANTA ROSA DE CALCHINES,3001,SANTA FE Y URUGUAY,
11699,70820352387468,NAISIUS,82,SANTA FE,35,GARAY,82035050000,SANTA ROSA DE CALCHINES,3001,SANTA FE 751,
11700,70820702387469,MAITRE MEIER,82,SANTA FE,70,LAS COLONIAS,82070300000,SANTO DOMINGO,3025,AV. LIBERTADOR 366,
11701,70820632387470,ADRIAN CARRIZO,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,BELGRANO 3405 LOCAL 2 Y 3,
11702,70820632387471,BERTA,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,EJERCITO ARGENTINO 2695,
11703,70820632387472,BESSONE,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,25 DE MAYO 1878,
11704,70820632387473,BONINO,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,RIVADAVIA 1786,
11705,70820632387474,CIRELLI,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,25 DE MAYO 1654,
11706,70820632387475,CONTINI,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,SARMIENTO 1776,
11707,70820632387476,CRUZ,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,MARIANO CANDIOTI 2493,
11708,70820632387477,ERICA TEPP,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,AVDA. RICHIERI 3296,
11709,70820632387478,ESCOBAR,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,AV. 7 DE MARZO 1527,
11710,70820632387479,GOMEZ,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,GABOTO 1801,
11713,70821262387100,NOVAIRA,82,SANTA FE,126,SAN MARTÍN,82126010000,CAÑADA ROSQUIN,2454,SANTA FE 680,
11714,70821262387101,SEARA,82,SANTA FE,126,SAN MARTÍN,82126010000,CAÑADA ROSQUIN,2454,DR.CARLOS DOSE 564,
11715,70821262387102,COSATTO,82,SANTA FE,126,SAN MARTÍN,82126020000,CARLOS PELLEGRINI,2453,NICOLAS LEVALLE 901,
11716,70821262387103,ELIAS,82,SANTA FE,126,SAN MARTÍN,82126020000,CARLOS PELLEGRINI,2453,MONTES DE OCA S N LOTE 2 M21,
11717,70821262387104,PAGANI,82,SANTA FE,126,SAN MARTÍN,82126020000,CARLOS PELLEGRINI,2453,BME.MITRE 998,
11718,70821262387105,PALMILI,82,SANTA FE,126,SAN MARTÍN,82126020000,CARLOS PELLEGRINI,2453,AVELLANEDA 689,
11719,70821262387106,ROVERE,82,SANTA FE,126,SAN MARTÍN,82126020000,CARLOS PELLEGRINI,2453,SAN MARTIN 836,
11720,70821262387107,SANTO,82,SANTA FE,126,SAN MARTÍN,82126020000,CARLOS PELLEGRINI,2453,ALMIRANTE BROWN 1016,
11721,70821262387108,SCARAFIOCCA,82,SANTA FE,126,SAN MARTÍN,82126020000,CARLOS PELLEGRINI,2453,RIVADAVIA 644,
11722,70820352387109,FALVO,82,SANTA FE,35,GARAY,82035010000,CAYASTA,3001,PEDRO DE VEGA S,
11723,70820352387110,GFELLER,82,SANTA FE,35,GARAY,82035010000,CAYASTA,3001,CONDE TISSIERES S,
11724,70821052387111,DASCANIO,82,SANTA FE,105,SAN JERÓNIMO,82105080000,CENTENO,2148,SARMIENTO 1298,
11725,70821052387112,SOPRANZETTI,82,SANTA FE,105,SAN JERÓNIMO,82105080000,CENTENO,2148,BUENOS AIRES 1254,
11726,70820912387113,FARMACIA ALBERTINAZZI,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,AVDA DE MAYO 267,
11727,70820912387114,BARRIOS,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,GDOR. ALDAO 102,
11728,70820912387115,CERUTTI,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,C. PELLEGRINI 498,
11729,70820912387116,COMETTO,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,AV. 25 DE MAYO 325,
11730,70820912387117,FRANK,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,DELFOR DEL VALLE 345,
11731,70820912387118,GIOVANNINI,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,AV. VICENTE CASARES 345,
11732,70820912387119,HILBE,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,AV. FALUCHO 19,
11733,70820912387120,MILANESIO,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,AV. ITALIA 158,
11734,70820912387212,ALANIZ,82,SANTA FE,91,SAN CRISTÓBAL,82091120000,HERSILIA,2352,SAN MARTIN 270,
11735,70820912387213,CHIAPERO,82,SANTA FE,91,SAN CRISTÓBAL,82091120000,HERSILIA,2352,CAYETANO ZIBECHI 310,
11736,70820912387214,CORIA,82,SANTA FE,91,SAN CRISTÓBAL,82091120000,HERSILIA,2352,SARMIENTO 236,
11737,70820212387215,BECCARIA,82,SANTA FE,21,CASTELLANOS,82021220000,HUMBERTO PRIMO,2309,SAN MARTIN 168,
11738,70820212387216,CAPOVILLA,82,SANTA FE,21,CASTELLANOS,82021220000,HUMBERTO PRIMO,2309,AVDA. LEHMANN 182,
11739,70820212387217,COLOMBO,82,SANTA FE,21,CASTELLANOS,82021220000,HUMBERTO PRIMO,2309,BV. LEHMANN 254,
11740,70820212387218,CORNERO,82,SANTA FE,21,CASTELLANOS,82021220000,HUMBERTO PRIMO,2309,AV. SAN MARTIN 502,
11742,70820212387326,PERETTI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,BV. LEHMANN 1342,
11743,70820212387327,PUIG,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,BRASIL 470,
11744,70820212387328,ROSSI,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,ROSARIO 698,
11745,70820212387329,SELLO,82,SANTA FE,21,CASTELLANOS,82021310000,RAFAELA,2300,AVENIDA ROCA 403,
11747,70821192387128,DUTTO,82,SANTA FE,119,SAN LORENZO,82119010000,ALDAO,2214,1RA. JUNTA 20,
11748,70820912387121,SILVA,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,AVDA.MAYO 523,
11749,70820912387122,VEGA,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,AVDA. ITALIA 301,
11750,70820912387123,VERNETTI,82,SANTA FE,91,SAN CRISTÓBAL,82091060000,CERES,2340,AV. MITRE 317,
11751,70820212387124,ANSELMI,82,SANTA FE,21,CASTELLANOS,82021160000,ESTACION CLUCELLAS,2407,9 DE JULIO 101,
11752,70820212387125,AUSED,82,SANTA FE,21,CASTELLANOS,82021160000,ESTACION CLUCELLAS,2407,DEFENSA 31,
11753,70820212387126,SOVRANO,82,SANTA FE,21,CASTELLANOS,82021160000,ESTACION CLUCELLAS,2407,BELGRANO 101,
11754,70820632387127,DIAZ,82,SANTA FE,63,LA CAPITAL,82063210,COLASTINE NORTE,3001,"RUTA 1 KM. 3,5",
11756,70820912387401,SCHMIDT,82,SANTA FE,91,SAN CRISTÓBAL,82091220000,SAN CRISTOBAL,3070,CASEROS 1741,
11757,70821052387402,CAMPANINI,82,SANTA FE,105,SAN JERÓNIMO,82105240000,SAN GENARO,2146,A.MARITANO 1341,
11758,70821052387403,FILOMENI,82,SANTA FE,105,SAN JERÓNIMO,82105240000,SAN GENARO,2146,IGOBONE 1301,
11759,70821052387404,MAGRA,82,SANTA FE,105,SAN JERÓNIMO,82105240000,SAN GENARO,2146,MITRE 1471,
11760,70821052387405,QUINTERO,82,SANTA FE,105,SAN JERÓNIMO,82105240000,SAN GENARO,2146,LAVALLE 1959,
11761,70821052387406,ZALLOCCO,82,SANTA FE,105,SAN JERÓNIMO,82105240000,SAN GENARO,2146,AV. ROQUE SAENZ PEÑA 1201,
11762,70821052387407,CASTAGNO,82,SANTA FE,105,SAN JERÓNIMO,82105250000,SAN GENARO NORTE,2147,JUAN CHAVARRI 566,
11763,70821052387408,FLORES,82,SANTA FE,105,SAN JERÓNIMO,82105250000,SAN GENARO NORTE,2147,AV. ROQUE SAENZ PEÑA 1532,
11764,70821052387409,GOMEZ,82,SANTA FE,105,SAN JERÓNIMO,82105250000,SAN GENARO NORTE,2147,BELGRANO 801,
11765,70821052387410,VIVAS,82,SANTA FE,105,SAN JERÓNIMO,82105250000,SAN GENARO NORTE,2147,SAN MARTIN 1028,
11766,70820912387411,BENELLI,82,SANTA FE,91,SAN CRISTÓBAL,82091230000,SAN GUILLERMO,2347,AV.SAN MARTIN 456,
11767,70820912387412,NICOLAU,82,SANTA FE,91,SAN CRISTÓBAL,82091230000,SAN GUILLERMO,2347,URQUIZA 198,
11768,70820912387413,PALOMEQUE-ODETTI,82,SANTA FE,91,SAN CRISTÓBAL,82091230000,SAN GUILLERMO,2347,25 DE MAYO 63,
11769,70820912387414,WILLINER,82,SANTA FE,91,SAN CRISTÓBAL,82091230000,SAN GUILLERMO,2347,SARMIENTO 698,
11770,70820982387415,BARAGIOLA,82,SANTA FE,98,SAN JAVIER,82098060000,SAN JAVIER,3005,GRAL. LOPEZ 1256,
11771,70820982387416,LOCKETT,82,SANTA FE,98,SAN JAVIER,82098060000,SAN JAVIER,3005,LIBERTAD 1741,
11772,70820982387417,VILA,82,SANTA FE,98,SAN JAVIER,82098060000,SAN JAVIER,3005,ALVEAR 2042,
11773,70820702387418,CIGNETTI,82,SANTA FE,70,LAS COLONIAS,82070270000,SAN JERONIMO NORTE,3011,GUEMES 417,
11774,70820702387419,GASPARINI,82,SANTA FE,70,LAS COLONIAS,82070270000,SAN JERONIMO NORTE,3011,SARMIENTO 601,
11776,70821192387129,MANSILLA,82,SANTA FE,119,SAN LORENZO,82119010000,ALDAO,2214,MARIANO MORENO ESQ. MITRE,
11777,70821262387130,JACKIER,82,SANTA FE,126,SAN MARTÍN,82126050000,COLONIA BELGRANO,2257,RIVADAVIA 784,
11778,70821052387131,ACOSTA,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,LISANDRO DE LA TORRE Y PTE ROCA,
11779,70821052387132,CASTAÑO,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,BELGRANO 2110,
11780,70821052387133,COMISSO,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,25 DE MAYO 1257,
11781,70821052387134,GAIDO DE BERTERO,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,25 DE MAYO 1502,
11782,70821052387135,GOBBO,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,ALBERDI 1907,
11783,70821052387136,LESCE,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,SAN MARTIN Y GUEMES,
11784,70821052387137,LUCIETICH,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,ALBERDI 1505,
11785,70821052387138,PACE,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,SAN MARTIN 1341,
11786,70821052387139,PALACIOS,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,ALBERDI 2232,
11787,70821052387140,SOSA,82,SANTA FE,105,SAN JERÓNIMO,82105090000,CORONDA,2240,SARMIENTO 1864,
11788,70821052387141,GUAITA,82,SANTA FE,105,SAN JERÓNIMO,82105110000,DIAZ,2222,AV. BUENOS AIRES 481,
11789,70821262387142,CARLE,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,BV. AMERICA 1043,
11790,70821262387143,CAVALLERO,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,DORREGO 502,
11791,70821262387144,CRAVERO,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,BRUSELAS 765,
11792,70821262387145,MONASTEROLO,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,BV. VICTORIA 262,
11793,70821262387146,MORELLI,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,ITALIA 854,
11794,70821262387147,PECCI,82,SANTA FE,126,SAN MARTÍN,82126070000,EL TREBOL,2535,BV.AMERICA 573,
11797,70820632387480,MACAGNO,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,7 DE MARZO 2601,
11798,70820632387481,MARCOLINI,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,AV. LUJAN 2672,
11799,70820632387482,MARIANA GOMEZ,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,AV. LUJAN 2468,
11800,70820632387483,MARTA TEPP,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,AV. LUJAN 3634,
11801,70820632387484,MARTINEZ,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,HIPOLITO IRIGOYEN 2278,
11802,70820632387485,MAYORAZ,82,SANTA FE,63,LA CAPITAL,82063180000,SANTO TOME,3016,25 DE MAYO 2023,
