id,name,id_location,id_department,postal_code,adress
70820842387761,ESCOBAR,82084270000,84,2000,FRAGATA SARMIENTO 3019
70820842387762,ESTRADA,82084270000,84,2000,MARTINEZ ESTRADA 7960
70820842387763,EL CIRCULO,82084270000,84,2000,MENDOZA AV 742
70821332387540,BERLI,82133170000,133,3550,COLON 1758
70821332387541,CACERES,82133170000,133,3550,CORRIENTES 1201
70821332387542,CHAMORRO,82133170000,133,3550,SAN MARTIN 1509
70821332387543,MARANGONI,82133170000,133,3550,BELGRANO 1620
70821332387544,MONDINO,82133170000,133,3550,BUENOS AIRES 2085
70821332387545,RAMSEYER,82133170000,133,3550,LISANDRO DE LA TORRE 1957
70821332387546,RIVOIRE,82133170000,133,3550,MORENO 2041
70821332387547,RODRIGUEZ,82133170000,133,3550,BELGRANO 2202
70821332387548,SELECT CATTANEO,82133170000,133,3550,SAN MARTIN Y BUENOS AIRES
70821122387549,PILATTI,82112160000,112,3054,ZONA URBANA
70821122387550,FILIPPA,82112170000,112,3048,INDEPEDENCIA 126
70821122387551,MENAPACE,82112170000,112,3048,ANTONIO NOSEDA 871
70821122387552,PICCO,82112170000,112,3048,AV. SAN MARTIN 299
70820212387553,MARCONETTI,82021390000,21,2301,DR.ROMERO ACUÑA 114
70820212387554,NOVARETTO,82021390000,21,2301,BELGRANO OESTE N 57
70820492387555,LEANDRO PEZZ,82049220000,49,3589,ROSARIO
70820772387556,ANDRES PERIOTTI,82077090000,77,3061,SAN MARTÍN 1050
70820772387557,DAGATTI,82077090000,77,3061,SARMIENTO 802
70820772387558,PERIOTTI,82077090000,77,3061,AV. MINETTI SN
70820492387559,FERRER,82049230000,49,3580,PADRE ANGEL TIBALDO 1300
70820492387560,FIANT,82049230000,49,3580,BV.SARMIENTO 1101
70820492387561,FONTANA,82049230000,49,3580,AV. SAN MARTIN 1582
70820492387562,GALIBERT GARRO,82049230000,49,3580,CASEROS 1598
70820842387801,GASTIAZORO,82084270000,84,2000,MENDOZA AV 4901
70820842387802,GUGLIELMINO,82084270000,84,2000,MENDOZA AV 1595
70820842387803,GUGLIOTTA,82084270000,84,2000,NTRA SRA DEL ROSARIO AV 1401
70820842387804,GINI,82084270000,84,2000,ROCA JULIO ARGENTINO PTE 2298
70820842387807,GARIS,82084270000,84,2000,Urquiza 1605
70820842387808,GHEZZI,82084270000,84,2000,VIRASORO 1304
70820842387809,GONZALEZ LALLONI,82084270000,84,2000,ZEBALLOS ESTANISLAO 650
70820842387810,HANONO,82084270000,84,2000,1 DE MAYO 1698
70820842387811,HERNANDEZ,82084270000,84,2000,BAIGORRIA JUAN BAUTISTA 2131
70820842387812,HIPOLITO,82084270000,84,2000,OROO NICASIO BV 5397
70820842387813,HAMANN,82084270000,84,2000,ENTRE RIOS 3431
70820842387814,HAUPTMANN,82084270000,84,2000,PAZ J M 5467
70820842387815,HUGO CRESPO,82084270000,84,2000,GRANDOLI ABANDERADO 4707
70820842387816,HERNANDEZ CASSINI,82084270000,84,2000,LIMA 1201
70820842387817,HERBAS,82084270000,84,2000,MENDOZA AV 4599
70820842387818,HOMEOS,82084270000,84,2000,DE URQUIZA JUSTO JOSE 1802
70820842387820,INCHAURZA,82084270000,84,2000,ALEM LEANDRO N 1914
70820842387821,IGLESIAS,82084270000,84,2000,AVELLANEDA BV 3215
70820842387822,ITALIA,82084270000,84,2000,CATAMARCA 1803
70820842387823,INGER,82084270000,84,2000,CORRIENTES AV 4201
70820842387825,IVARZ,82084270000,84,2000,MENDOZA AV 6255
70820842387826,ITALIANA,82084270000,84,2000,SE SAN MARTIN JOSE GRL AV 1902
70820842387827,INGLESA,82084270000,84,2000,SARMIENTO DOMINGO FAUSTINO PRES 641
70820842387828,IRIQUIN,82084270000,84,2000,URIBURU JOSE EVARISTO PRES AV 2380
70820492387563,MARIELA BENITEZ,82049230000,49,3580,9 DE JULIO 1473
70820492387564,PASTEUR,82049230000,49,3580,MORENO 1268
70820492387565,VICENTIN,82049230000,49,3580,JUAN BAUTISTA  ALBERDI 2055
70820912387566,GALLIANO,82091280000,91,2345,E. LOPEZ 202
70820912387567,VIZGARRA,82091280000,91,2345,SARMIENTO 498
70820212387568,GAIOTTI,82021430000,21,2409,HIPOLITO IRIGOYEN 637
70820212387569,GAMBA,82021430000,21,2409,SAN MARTIN 998
70820492887570,MUTUAL ASOSIACIÓN MUTUAL DE SERVICIOS PARA INTERNACIONES Y OPERACIONES (A.S.I.O),82049020000,49,3561,CALLE 12 351
70820912887571,MUTUAL ASOCIACIÓN MUTUAL INTERSINDICAL CERES (A.M.I.C.),82091060000,91,2340,AV PTE. PERÓN 336
70820702887572,MUTUAL EMPLEADOS BANCARIOS DE SANTA FE (MEBAFE),82070050000,70,3080,SARMIENTO 2307
70820702387573,SINDICAL ATILRA,82070070000,70,3009,ESPERANZA 1984
70821052887574,MUTUAL -ARGUS SALUD,82105130000,105,2252,BARTOLOMÉ MITRE 357
70821262887575,MUTUAL DE AYUDA  ENTRE ASOCIADOS Y ADHERENTES DEL CLUB RECREATIVO LAS PETACAS,82126100000,126,2451,CALLE 11 488
70820212887584,MUTUAL REGIONAL -CENTRO CULTURAL Y DEPORTIVO RAMONA,82021320000,21,2301,ESTANISLAO LÓPEZ 138
70820492887576,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL -LAS TOSCAS-,82049130000,49,3586,CALLE 4 ENTRE 23 Y 25
70821262887577,MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB ATLÉTICO SUSANENSE,82126120000,126,2527,RIVADAVIA 852
70820212387578,FARMACIA SINDICAL A.T.I.L.R.A.,82021310000,21,2300,Maipú 101
70820212387579,CENTRO EMPLEADOS DE COMERCIO -RAFAELA-,82021310000,21,2300,GUEMES 176
70820212887580,MUTUAL BANCARIA,82021310000,21,2300,LEANDRO N. ALEM 339
70820212887581,FARMACIA ASOCIACION MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB SPORTIVO BEN HUR,82021310000,21,2300,SARGENTO CABRAL 408
70820212387582,SINDICAL DEL SINDICATO DE MECÁNICOS Y AFINES DEL TRANSPORTE AUTOMOTOR (S.M.A.T.A.),82021310000,21,2300,LAMADRID 207
70820212387583,SINDICAL DE LA UNIÓN OBRERA METALÚRGICA (U.O.M.),82021310000,21,2300,ARENALES 352
70820492887585,MUTUAL DE EMPLEADOS BANCARIOS DE SANTA FE,82049180000,49,3567,PATRICIO DIEZ 1025
70820492887586,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL,82049180000,49,3567,IRIONDO 741
70820702887587,MUTUAL DEL PERSONAL DEL GRUPO MÉDICO LAS COLONIAS,82070040000,70,3007,LISANDRO DE LA TORRE 461
70820912887588,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL,82091220000,91,3070,CASEROS 1119
70821052887589,MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB ATLÉTICO SAN GENARO,82105240000,105,2146,UDINO GALETTO ESQ. LAVALLE
70820912887590,MUTUAL SAN GUILLERMO,82091230000,91,2347,MARIANO MORENO 103
70821262787591,ASOCIACIÓN DE OBRAS SOCIALES DE SAN JORGE,82126140000,126,2451,EVA PERÓN 1301
70820212887592,ASOCIACIÓN MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB SPORTIVO SANTA CLARA,82021350000,21,2315,MORENO Y STA. CLARA DE ASIS
70820632887593,ASOCIACIÓN MUTUAL DE AFILIADOS A LA CAJA DE INGENIERÍA (A.M.A.C.I.),82063170000,63,3000,ZONA URBANA 1
70820632887594,MUTUAL ASOCIACIÓN MUTUALISTA DE EMPLEADOS PÚBLICOS,82063170000,63,3000,SAN JERÓNIMO 2833
70820632887595,MUTUAL AMUR,82063170000,63,3000,25 DE MAYO 2091
70820632887596,ASOCIACIÓN MUTUAL UNIÓN SOLIDARIA -A.M.U.S.-,82063170000,63,3000,RIVADAVIA 3076
70820632387597,SINDICAL ASOCIACIÓN DEL PERSONAL NO DOCENTE DE LA UNIVERSIDAD NACIONAL DEL LITORAL,82063170000,63,3000,1º DE MAYO 3164
70820632887598,MUTUAL DE EMPLEADOS BANCARIOS DE SANTA FE (ME.BA.FE),82063170000,63,3000,TUCUMAN 2653
70820632387599,CENTRO UNIÓN EMPLEADOS DE COMERCIO,82063170000,63,3000,SAN MARTÍN 2865
70820632387600,SINDICAL LUZ Y FUERZA,82063170000,63,3000,9 DE JULIO 2682
70820632887601,MUTUAL 12 DE MAYO,82063170000,63,3000,TUCUMAN 3189
70820632887602,MUTUAL JERÁRQUICOS SALUD,82063170000,63,3000,AVDA. FACUNDO ZUVIRÍA 4536
70820632887603,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL,82063170000,63,3000,SAN MARTÍN 1732
70820632787604,OBRA SOCIAL O.S.P.L.A.D.,82063170000,63,3000,SALTA 2960
70820632887605,ASOCIACIÓN MUTUAL SANTO TOMÁS DE AQUINO,82063180000,63,3016,MORENO 1898
70820632387606,SINDICAL DE LA ASOCIACIÓN SANTO TOMÉ EMPLEADOS Y OBREROS MUNICIPALES (A.S.T.E.O.M.),82063180000,63,3016,RIVADAVIA 2070
70820632887607,MUTUAL VERDE,82063180000,63,3016,BELGRANO 2121
70820212787608,OBRA SOCIAL A.T.I.L.R.A.,82021360000,21,2322,25 DE MAYO 69
70820772887609,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL -TOSTADO-,82077080000,77,3060,12 DE OCTUBRE 1390
70820842387612,ARROYITO,82084270000,84,2000,ALBERDI 423
70820842387613,AMIGO,82084270000,84,2000,GORRITI 299
70820842387614,AZAR,82084270000,84,2000,PERON JUAN DOMINGO PRES AV 6389
70820842387615,APOTEKA,82084270000,84,2000,PELLEGRINI CARLOS AV 1760
70820842387616,ARIAS,82084270000,84,2000,PELLEGRINI CARLOS AV 4099
70820842387777,FRANCHINI,82084270000,84,2000,MONTEVIDEO 4660
70820842387764,ENTRECONTI,82084270000,84,2000,LAGOS OVIDIO AV 5106
70820842387765,EMBON,82084270000,84,2000,TUCUMAN 1902
70820842387766,FORT,82084270000,84,2000,NTRA SRA DEL ROSARIO BIS AV 569
70820842387767,FARMA 4,82084270000,84,2000,OROO NICASIO BV 2609
70820842387768,F. CERRUTTI,82084270000,84,2000,SEGUI JUAN FRANCISCO BV 372
70820842387771,FLAVIO ROSSI,82084270000,84,2000,DORREGO MANUEL 91
70820842387772,FERNANDEZ SAVIOLI,82084270000,84,2000,IRIGOYEN HIPOLITO AV 1407
70820842387773,FRONTONS,82084270000,84,2000,PASO JUAN JOSE 6045
70820842387774,FESSIA,82084270000,84,2000,MARTIN FIERRO 245
70820842387775,FRANZ,82084270000,84,2000,MENDOZA AV 5802
70820842387617,AYACUCHO,82084270000,84,2000,AYACUCHO 5196
70820842387618,A. PORTA,82084270000,84,2000,BAIGORRIA JUAN BAUTISTA 1477
70820842387619,AIRES,82084270000,84,2000,BUENOS AIRES 2296
70820842387620,AGUILA,82084270000,84,2000,CAFFERATA 564
70820842387621,AURORA,82084270000,84,2000,CONSTITUCION 480
70820842387622,ABRIATA,82084270000,84,2000,CORDOBA 2999
70820842387623,ALQUIMIA,82084270000,84,2000,CORRIENTES AV 2670
70820842387624,AMAT,82084270000,84,2000,FUNES DEAN 5785
70820842387625,ARNESI,82084270000,84,2000,MOSCONI ENRIQUE GRL 3735
70820842387626,AGOSTI,82084270000,84,2000,GUEMES 2141
70820842387627,AGUIRRE,82084270000,84,2000,GUEMES 2098
70820842387628,ABRUZZO,82084270000,84,2000,IRIONDO 2998
70820842387629,ASTRAL,82084270000,84,2000,DE ROSAS JUAN MANUEL 1301
70820842387630,ATLANTICA,82084270000,84,2000,MAIPU 1498
70820842387631,ANTARTIDA,82084270000,84,2000,MENDOZA AV 7702
70820842387632,AVILA,82084270000,84,2000,MENDOZA AV 3762
70820842387829,JELUSICH,82084270000,84,2000,BUENOS AIRES 1612
70820842387831,KLEES,82084270000,84,2000,MENDOZA AV 2599
70820842387832,KENNEDY,82084270000,84,2000,LAGOS OVIDIO AV 2598
70820842387833,KNOBEL,82084270000,84,2000,SARMIENTO DOMINGO FAUSTINO PRES 4590
70820842387835,LOPEZ TEMPORELLI,82084270000,84,2000,ARIJON AV 494
70820842387836,LAFRANCHI,82084270000,84,2000,PELLEGRINI CARLOS AV 1909
70820842387837,LURASCHI,82084270000,84,2000,PELLEGRINI CARLOS AV 3995
70820842387838,LOMBARTE,82084270000,84,2000,URIBURU JOSE EVARISTO PRES AV 2576
70820842387839,LA FE,82084270000,84,2000,AVELLANEDA 1199
70820842387841,LEYENDEKER,82084270000,84,2000,AYOLAS 396
70820842387842,LA FLORIDA,82084270000,84,2000,RONDEAU BV 3302
70820842387843,LAURA GOMEZ,82084270000,84,2000,RONDEAU BV 125
70820842387844,LA CAPITAL,82084270000,84,2000,CORRIENTES AV 1402
70820842387845,LA SALUD,82084270000,84,2000,CORRIENTES AV 2198
70820842387846,LAMBAS,82084270000,84,2000,IRIONDO 1820
70820842387847,LUCARELLI,82084270000,84,2000,PASO JUAN JOSE 7887
70820842387848,LAPRIDA,82084270000,84,2000,Laprida 1401
70820842387849,LUCARINI,82084270000,84,2000,MACIEL COSME 881
70820842387850,LOURDES,82084270000,84,2000,MENDOZA AV 2354
70820842387851,LAURINO,82084270000,84,2000,MORENO MARIANO 4497
70820842387633,ANTONIOTTI,82084270000,84,2000,PARAGUAY 1609
70820842387634,ALEMANA,82084270000,84,2000,RIOBAMBA 1814
70820842387734,COLON,82084270000,84,2000,DE URQUIZA JUSTO JOSE 2147
70820842387735,DEL ALTO,82084270000,84,2000,LAMAS INTENDENTE 270
70820842387736,DE GIORGIO,82084270000,84,2000,RONDEAU BV 711
70820842387737,DEL BARRIO,82084270000,84,2000,RONDEAU BV 3411
70820842387738,DEL LEON,82084270000,84,2000,CORDOBA 1704
70820842387739,DEL SIGLO,82084270000,84,2000,CORDOBA 1469
70820842387635,ARISTIDES,82084270000,84,2000,RIOBAMBA 99
70820212387219,COSTAMAGNA,82021220000,21,2309,MORENO 103
70820212387220,DELLAPORTA,82021220000,21,2309,CORDOBA SUR 102
70820212387221,WELSCHEN,82021220000,21,2309,BUENOS AIRES 103
70820702387222,BONETTI,82070100000,70,3081,AV.LIBERTAD 2151
70820702387223,KINEN,82070100000,70,3081,25 DE MAYO 1945
70820702387224,MARIN,82070100000,70,3081,ALDO BUSTOS 2138
70820702387225,SIGRIST,82070100000,70,3081,AVDA.BECK-HERZOG 1518
70820702387226,WEDER,82070100000,70,3081,M. MORENO 2143
70821052387227,RUBIES,82105150000,105,2248,URQUIZA 441
70821122387228,DALLIA,82112060000,112,3052,2 DE ABRIL 510
70821122387229,DODORICO,82112060000,112,3052,SANTA FE 397
70821122387230,STRADA,82112060000,112,3052,ESTANISLAO LOPEZ 423
70820702387231,TESOLIN,82070120000,70,3027,SAN MARTIN S N
70820632387232,CUELLO,82063080000,63,3020,SARMIENTO 1103
70820632387233,DIAZ,82063080000,63,3020,CARLOS PELLEGRINI 2490
70820632387234,PIERINI,82063080000,63,3020,MAIPU 2303
70820632387235,VELTRI,82063080000,63,3020,AV. SAN MARTIN 1298
70820632387236,ZUAZQUITA,82063080000,63,3020,SAN MARTIN 1129
70821262387237,MARY,82126080000,126,2531,LISANDRO DE LA TORRE 864
70821262387238,PEARSON,82126080000,126,2531,MORENO 93
70820492387239,SANDRIGO,82049110000,49,3575,SAN MARTIN S
70820492387240,NADALICH,82049120000,49,3574,VICENTE CASARES Y GRAL LOPEZ
70821262387241,OLMOS,82126100000,126,2451,CALLE 14 NRO. 341
70820492387242,CURTI,82049130000,49,3586,CALLE 21 193
70820492387243,PEZZ,82049130000,49,3586,CALLE 4 Y 19
70820492387244,PYSZNIAK,82049130000,49,3586,CALLE 17 376
70820492387245,RINESI,82049130000,49,3586,CALLE 10 Y 15
70820492387246,SNAIDER,82049130000,49,3586,CALLE 21 50
70821262387148,POET,82126070000,126,2535,SAN LORENZO 761
70821262387149,RACCA,82126070000,126,2535,SANTA FE 598
70820212387247,LEONARDINI,82021240000,21,2305,MARAGNANI 65
70820212387248,SAPINO,82021240000,21,2305,9 DE JULIO 19
70820632387249,BARCAROLO,82063090000,63,3036,GRAL PAZ 174 - LOCAL 1
70820632387250,MAITRE,82063090000,63,3036,DR. TAGLIARI 459
70820632387251,SANTA TERESITA,82063090000,63,3036,SAN MARTIN Y MITRE 305
70821052387252,BORGHETTI,82105180000,105,2255,AVENIDA LOPEZ 1677
70821262387253,INVERNIZZI,82126110000,126,2533,ITALIA 380
70821052387254,VERON,82105190000,105,2208,MENDOZA 501
70821052387255,ZELAYA,82105190000,105,2208,CORDOBA 744
70820492387256,CENTIS,82049150000,49,3572,SILVESTRE BEGNIS 982
70820492387257,GARCIA,82049150000,49,3572,SAN MARTIN 1435
70820492387258,PETTINA,82049150000,49,3572,SARMIENTO 1701
70820492387259,PREZ,82049150000,49,3572,AVDA.SIGEL 604
70820492387260,SALPIETRO,82049150000,49,3572,SPONTON 998
70821122387261,BUSALINO,82112080000,112,3042,MAIPU 401
70821332387262,FRESCHI,82133110000,133,3056,BRIGADIER LOPEZ 1849
70821332387263,JUNCOS GOMES,82133110000,133,3056,GRAL. LOPEZ Y BELGRANO
70821332387264,ULRICH,82133110000,133,3056,COLON 2101
70821332387265,WOZNIAK,82133110000,133,3056,SAN MARTÍN 1804
70820212387266,AMBROGGIO,82021250000,21,2445,SAN MARTIN 562
70820212387267,CASTELLANO,82021250000,21,2445,9 DE JULIO 266
70820212387268,CORNALIS,82021250000,21,2445,CORDOBA 414
70820212387269,DALMASSO,82021250000,21,2445,DR. A. GIRALDEZ 444
70821262387150,TRIVISONNO,82126070000,126,2535,SANTA FE 882
70821262387151,VENTURI,82126070000,126,2535,AV. LIBERTAD 9
70820702387152,DRIUSSI,82070030000,70,3029,ESTANISLAO LOPEZ 412
70820212387270,PAGLIERO,82021250000,21,2445,MITRE Y SARMIENTO
70820702387271,CARGNELLO,82070140000,70,3025,MALVINAS ARGENTINAS S
70821262387272,COSATTO,82126120000,126,2527,RIVADAVIA 897
70821262387273,GUARDATTI,82126120000,126,2527,AV. CENTENARIO 916
70821262387274,ORTIZ,82126120000,126,2527,RIVADAVIA 1011
70821262387275,TERNAVASIO,82126120000,126,2527,AV. PABLO RECAGNO 597
70820912387276,NAVARRO,82091180000,91,2313,RIVADAVIA 236
70820912387277,ROTEMBERG,82091180000,91,2313,25 DE MAYO 136
70821052387278,LORENZATTI,82105200000,105,2212,FCO. B. CAMINOS 691
70821052387279,SPEZIA,82105200000,105,2212,SAN MARTIN 563
70820632387280,BUIGUEZ,82063100000,63,3014,J. BALDACCINI 6116
70820632387281,MONTIBELLI,82063100000,63,3014,SAN MARTIN 5835
70820632387282,TURIELLA,82063100000,63,3014,SANTA FE 1144
70820632387283,GROPPO,82063110000,63,3032,SAN MARTIN 161
70820632387284,FARMACIA SCOTTA,82063110000,63,3032,25 DE MAYO 993
70821262387285,GAZZERA,82126130000,126,2529,AVDA. JUAN BUSTINZA 1456
70821262387286,LOSADA,82126130000,126,2529,AV. JULIAN DE BUSTINZA 934
70821262387287,SAGLIONE,82126130000,126,2529,AV. JULIAN BUSTINZA 1201
70821262387288,SAN ANTONIO,82126130000,126,2529,URQUIZA 1301
70820702387289,HUNZIKER,82070170000,70,3085,AV.BELGRANO 1205
70820702387290,KARLEN,82070170000,70,3085,SAN MARTIN 1450
70820702387291,POLONI,82070170000,70,3085,LEHMANN 1255
70820702387292,VALENTINI,82070170000,70,3085,LOS COLONIZADORES 1264
70820772387293,IÑIGUEZ,82077060000,77,3061,F. PAUCKE Y GRAL. ROCA
70820632386948,ACOSTA,82063170000,63,3000,SUIPACHA 2506
70820632386949,AGOTEGARAY,82063170000,63,3000,AV. gdor. FREYRE 3313
70820632386950,ALEJANDRO SENN,82063170000,63,3000,4 DE ENERO 2599
70820632386951,AMHERDT,82063170000,63,3000,SAAVEDRA 2499
70820632386952,ARGENTI,82063170000,63,3000,SAN JERONIMO 1801
70820632386953,ARIAS,82063170000,63,3000,LOPEZ Y PLANES 4542
70820632386954,ARMANDO,82063170000,63,3000,25 DE MAYO 3441
70820632386955,ARRIMADA,82063170000,63,3000,MARCIAL CANDIOTI 3298
70820632386956,AZANZA,82063170000,63,3000,SAN MARTN 2983
70820632386957,BANCHIO,82063170000,63,3000,IRIGOYEN FREYRE 2200
70820632386958,BARRIENTOS,82063170000,63,3000,9 DE JULIO 2198
70820632386959,BELGRANO,82063170000,63,3000,RIVADAVIA 3237
70820632386960,BERTOLIN,82063170000,63,3000,URQUIZA 1067
70820632386961,BIANCHOTTI,82063170000,63,3000,ARISTOBULO DEL VALLE 6029
70820702387153,MILESI,82070030000,70,3029,BV. SAN FRANCISCO 237
70820702387154,TOMMASI,82070030000,70,3029,ITALIA 416
70820632387155,BARCAROLO,82063070000,63,3036,HIPOLITO IRIGOYEN 223
70820632387156,NOSEDA,82063070000,63,3036,GOBERNADOR MARIANO CABAL S
70820212387157,SALAROGLIO,82021150000,21,2456,BRIGADIER LOPEZ S
70820702387158,ALTHAUS,82070050000,70,3080,SARMIENTO 2780
70820702387159,FARMACIA BARRIOS,82070050000,70,3080,SIMON DE IRIONDO 3043
70820702387160,BORGOGNO,82070050000,70,3080,LEHMANN 2307
70820702387161,CLAUDIA SCHNEIDER,82070050000,70,3080,AV.LOS COLONIZADORES 957
70820702387162,EBERHARDT,82070050000,70,3080,SARMIENTO 1698
70820702387163,FAVARIN,82070050000,70,3080,SARMIENTO 1302
70820702387294,CALIANI,82070190000,70,3023,MANUEL BELGRANO NRO. 2
70820632387493,STESSENS,82063180000,63,3016,AV. 7 DE MARZO 1884
70820632387494,TERENZI,82063180000,63,3016,BELGRANO 3018
70820632387495,VILLATA,82063180000,63,3016,AV. LUJAN 2979
70820632387496,ZIMMERMANN,82063180000,63,3016,MARIANO CANDIOTTI 3226
70820702387497,GAZANO,82070310000,70,3023,9 DE JULIO 1259
70820702387498,VAN STRATE,82070310000,70,3023,JOSE LAMY 1360
70821262387499,BOSSIO,82126160000,126,2440,N. ORONO 1591
70821262387500,GIMENEZ,82126160000,126,2440,9 DE JULIO 1773
70821262387501,IOVALDI,82126160000,126,2440,SAN MARTIN 1901
70821262387502,NOVASIO,82126160000,126,2440,AV.GRAL. LOPEZ 1675
70821262387503,OLIVERO,82126160000,126,2440,AV. SAN MARTIN 2093
70821262387504,ROGGIO,82126160000,126,2440,ITALIA 2091
70821262387505,SEVESO,82126160000,126,2440,J.A ROCA 1786
70820912387509,SALUZZO,82091250000,91,2347,1RO. DE MAYO 150
70820912387510,CARIGNANO,82091260000,91,2349,SAN MARTIN 693
70820912387511,CAVALLO,82091260000,91,2349,CLEMENTE ZAVALETA 265
70820912387512,FLORES,82091260000,91,2349,9 DE JULIO 483
70820912387513,GERLERO,82091260000,91,2349,J. BARGELLINI 592
70820912387514,NARI,82091260000,91,2349,9 DE JULIO 635
70820912387515,PIEMONTESA,82091260000,91,2349,BV.SAN MARTIN 254
70820212387516,FARMACIA AIRASCA,82021360000,21,2322,AV. IRIGOYEN 1180
70820212387517,ANDRES ROBLEDO,82021360000,21,2322,L. ALEM 407
70820212387518,ASTESANA,82021360000,21,2322,J.B.V. MITRI 346
70820632386962,BONAZZOLA,82063170000,63,3000,Av. Gdor. Freyre 2298
70820632386963,BONAZZOLA ESTEFANIA,82063170000,63,3000,Avenida Aristóbulo del Valle 5118
70820632386964,BORDIGNON,82063170000,63,3000,SUIPACHA 2310
70820632386965,BOSCH,82063170000,63,3000,SANTIAGO DEL ESTERO 2764
70820632386966,BOURDIN,82063170000,63,3000,ALBERDI 3500
70820632386967,BRAMBILLA,82063170000,63,3000,ESTANISLAO ZEBALLOS 3731
70820632386968,BRUNO,82063170000,63,3000,Av. Gral. Paz 5550
70820632386969,BURGUES ROMANO,82063170000,63,3000,BLAS PARERA 7001
70820632386970,BUYATTI,82063170000,63,3000,Entre Ríos 3298
70820632386971,JUDITH ACEVEDO,82063170000,63,3000,ARISTBULO DEL VALLE 9284
70820632386972,CAMILATTO,82063170000,63,3000,ESTANISLAO ZEBALLOS 2702
70820632386973,CAMUSSO,82063170000,63,3000,4 DE ENERO 1594
70820632386974,CAPRA,82063170000,63,3000,4 DE ENERO 1301
70820632386975,CARABALLO,82063170000,63,3000,DIAGONAL GOYENA 3460
70820632386976,CARDOSO,82063170000,63,3000,Avenida Gobernador Freyre 2668
70820632386977,CATTAINO,82063170000,63,3000,9 de Julio 5198
70820632386978,CHELINI,82063170000,63,3000,Avenida Facundo Zuviría 4679
70820632386979,CHEMES,82063170000,63,3000,URQUIZA 2179
70820632386980,CLAVE,82063170000,63,3000,Av. Gral. Paz 4369
70820632386981,CONIGLIO,82063170000,63,3000,FACUNDO ZUVIRIA 5918
70820632386982,COSTA,82063170000,63,3000,Avenida Blas Parera 5691
70820632386983,COSTA SAMITA,82063170000,63,3000,AV. ARISTOBULO DEL VALLE 6378
70820632386984,DAMIANI,82063170000,63,3000,URQUIZA 3180
70820632386985,DONADIO,82063170000,63,3000,JAVIER DE LA ROSA 322
70820702387164,FORTI,82070050000,70,3080,GUEMES 595
70820702387165,FUENTES,82070050000,70,3080,MORENO 742
70820702387166,GAMBOA,82070050000,70,3080,BELGRANO 2324
70820702387167,HILAS,82070050000,70,3080,HNO LINO TERFORD 2957
70820702387168,LIMACHE,82070050000,70,3080,AV.CORDOBA 1624
70820702387169,LONGONI,82070050000,70,3080,SAAVEDRA 1806
70820702387170,MORELLI,82070050000,70,3080,Rivadavia 2002
70820702387171,MORELLO,82070050000,70,3080,SIMON DE IRIONDO 4150
70820702387172,PERIN,82070050000,70,3080,CORDOBA Y LAVALLE
70820702387173,PIERUCCIONI,82070050000,70,3080,BALCARCE 1605
70820702387174,SAD,82070050000,70,3080,SARMIENTO 2041
70820702387175,SAUGY,82070050000,70,3080,AV.LOS COLONIZADORES 9
70820702387176,FARMACIA SCHNEIDER SERGIO,82070050000,70,3080,Avenida Córdoba 2251
70820702387177,TKACZYK,82070050000,70,3080,1  DE MAYO 2006
70820702387178,ZEHNDER,82070050000,70,3080,CULLEN 1332
70820702387179,ZUQUELI,82070050000,70,3080,AUFRANC 1447
70820212387180,FRANK,82021180000,21,2317,LAS HERAS 268
70820702387181,CORRENTI,82070060000,70,3087,E. SENN 374
70820702387182,FELICIA,82070060000,70,3087,PEDRO PALACIOS 584
70820492387183,KAREN GIMENEZ,82049060000,49,3516,SAN MARTIN 501
70820492387184,PERESON,82049060000,49,3516,GENERAL OBLIGADO 702
70820212387330,SERRA,82021310000,21,2300,FALUCHO 1325
70820212387331,SIMONCINI,82021310000,21,2300,AV.ARISTOBULO DEL VALLE 132
70820212387332,SUDANO,82021310000,21,2300,COLON 54
70820212387333,TIBALDI,82021310000,21,2300,E. SALVA 317
70820212387334,TURINO,82021310000,21,2300,ESPAÑA 1135
70820212387335,WALTER,82021310000,21,2300,SARMIENTO 110
70820212387336,MOINE,82021320000,21,2301,9 DE JULIO Y MITRE
70820492387337,ABRAHAN,82049180000,49,3567,BOULEVARD PERON 1896
70820492387338,AGUSTINI,82049180000,49,3567,H. IRIGOYEN 476
70820492387339,ARAMBURU,82049180000,49,3567,H.IRIGOYEN 1302
70820492387340,ALAL,82049180000,49,3567,ITURRASPE 676
70820492387341,ARAYA,82049180000,49,3567,MALVINAS ARGENTINAS 1405
70820492387342,BALLARIO,82049180000,49,3567,PATRICIO DIEZ 217
70820492387343,BANDEO,82049180000,49,3567,HABEGGER 1260
70820492387344,BARRIO CHAPERO,82049180000,49,3567,JESUSA CHAPERO 1920
70820492387345,BOURNISSENT,82049180000,49,3567,ALVEAR 1352
